id;name;code;level;parent_id
3020397;دهستان ییلاق;3020397;4;3001136
3020392;دهستان ورزق جنوبی;3020392;4;3001135
3020402;دهستان عشایر;3020402;4;3001137
3022244;دهستان بیات;3022244;4;3001880
3022250;دهستان نهرمیان;3022250;4;3001882
3022260;دهستان خورهه;3022260;4;3001887
3022267;دهستان تنب;3022267;4;3001891
3022271;دهستان جناح;3022271;4;3001893
3022347;دهستان درآبسر;3022347;4;3001925
3022291;دهستان شمیل;3022291;4;3001900
3022950;دهستان طور;3022950;4;3002735
3022202;دهستان مزرعه نو;3022202;4;3001867
3022117;دهستان کترا;3022117;4;3001834
3022144;دهستان فریم;3022144;4;3001845
3022135;دهستان میاندورود کوچک;3022135;4;3001841
3022052;دهستان ژان;3022052;4;3001805
3022057;دهستان هنام;3022057;4;3001807
3022067;دهستان رومشکان غربی;3022067;4;3001811
3022070;دهستان زیر تنگ;3022070;4;3001813
3022062;دهستان کوهدشت شمالی;3022062;4;3001809
3022021;دهستان معمولان;3022021;4;3001798
3022083;دهستان بالالاریجان;3022083;4;3001819
3022365;دهستان سیدشهاب;3022365;4;3001932
3022376;دهستان درجزین علیا;3022376;4;3001936
3022385;دهستان گل تپه;3022385;4;3001939
3022397;دهستان کمازان وسطی;3022397;4;3001942
3022426;دهستان اسفندار;3022426;4;3001953
3022464;دهستان خورمیز;3022464;4;3001968
3020596;دهستان پشتکوه;3020596;4;3001229
3020611;دهستان لار;3020611;4;3001237
3022431;دهستان عقدا;3022431;4;3001956
3022433;دهستان سبزدشت;3022433;4;3001957
3022283;دهستان ایسین;3022283;4;3001898
3022319;دهستان جغین شمالی;3022319;4;3001913
3021840;دهستان قره سو شرقی;3021840;4;3001727
3021838;دهستان جعفربای جنوبی;3021838;4;3001726
3021844;دهستان فندرسک جنوبی;3021844;4;3001729
3020407;دهستان سهروفیروزان;3020407;4;3001139
3020423;دهستان چم رود;3020423;4;3001146
3020427;دهستان طالخونچه;3020427;4;3001147
3020555;دهستان عظیمیه;3020555;4;3001209
3020556;دهستان غنی آباد;3020556;4;3001209
3020567;دهستان رزکان;3020567;4;3001216
3020573;دهستان حبلرود;3020573;4;3001217
3020595;دهستان بی بی سکینه;3020595;4;3001228
3020654;دهستان درمیان;3020654;4;3001255
3020661;دهستان مصعبی;3020661;4;3001258
3020681;دهستان سده;3020681;4;3001266
3022812;دهستان زیرکوه;3022812;4;3002768
3022958;دهستان زهان;3022958;4;3002776
3023040;دهستان دستگردان;3023040;4;3002787
3022813;دهستان کویر;3022813;4;3002777
3023042;دهستان منتظریه;3023042;4;3002729
3022898;دهستان نخلستان;3022898;4;3002729
3020846;دهستان بالا ولایت;3020846;4;3001336
3020690;دهستان جزین;3020690;4;3001270
3020729;دهستان میان رخ;3020729;4;3001288
3020745;دهستان حومه;3020745;4;3001296
3021956;دهستان تولم;3021956;4;3001775
3021955;دهستان کسماء;3021955;4;3001774
3021993;دهستان شیخ نشین;3021993;4;3001789
3021990;دهستان حومه;3021990;4;3001788
3021964;دهستان خاله سرا;3021964;4;3001778
3021966;دهستان چوبر;3021966;4;3001779
3021961;دهستان طولارود;3021961;4;3001777
3021982;دهستان شیرجوپشت;3021982;4;3001784
3021980;دهستان لیل;3021980;4;3001783
3021879;دهستان نیلکوه;3021879;4;3001744
3021861;دهستان استرآباد شمالی;3021861;4;3001736
3021890;دهستان دهشال;3021890;4;3001749
3021892;دهستان گورکا;3021892;4;3001749
3020630;دهستان ارمند;3020630;4;3001246
3022953;دهستان دودراء;3022953;4;3002794
3022993;دهستان شیدا;3022993;4;3002807
3020107;دهستان گاودول غربی;3020107;4;3001033
3020108;دهستان گاودول مرکزی;3020108;4;3001033
3020090;دهستان مواضع خان شرقی;3020090;4;3001028
3020096;دهستان کوهسار;3020096;4;3001029
3010136;شهر اژیه;3010136;5;3001117
3010527;شهر ابهر;3010527;5;3001411
3010528;شهر صائین قلعه;3010528;5;3001411
3010545;شهر دامغان;3010545;5;3001427
3011013;شهر اراک;3011013;5;3001868
3010987;شهر ساری;3010987;5;3001841
3010948;شهر دورود;3010948;5;3001805
3010961;شهر رینه;3010961;5;3001819
3011124;شهر یزد;3011124;5;3001970
3010328;شهر فرخ شهر;3010328;5;3002829
3010918;شهر هشتپر;3010918;5;3001777
3010925;شهر لاهیجان;3010925;5;3001783
3010882;شهر گمیش تپه;3010882;5;3001746
3010877;شهر اینچه برون;3010877;5;3001738
3010348;شهر مال خلیفه;3010348;5;3001248
3010546;شهر دیباج;3010546;5;3001427
3022825;شهر سرخه;3022825;5;3002771
3022955;شهر عسلویه;3022955;5;3002751
3010185;شهر بهاران شهر;3010185;5;3001139
3010200;شهر فولادشهر;3010200;5;3001145
3022847;شهر باغشاد;3022847;5;3001145
3010318;شهر صفادشت;3010318;5;3001228
3010359;شهر آیسک;3010359;5;3001258
3010371;شهر خضری دشت بیاض;3010371;5;3001267
3023039;شهر زهان;3023039;5;3002776
3010393;شهر بایک;3010393;5;3001287
3010397;شهر نقاب;3010397;5;3001292
3010404;شهر قاسم آباد;3010404;5;3001299
3010410;شهر نوخندان;3010410;5;3001305
3010379;شهرآباد;3010379;5;3001274
3010377;شهر بردسکن;3010377;5;3001272
3022899;شهر قرچک;3022899;5;3002800
3010278;شهر اسلامشهر;3010278;5;3001199
3010285;شهر تهران;3010285;5;3001203
3010449;شهر بجنورد;3010449;5;3001341
3010451;شهر حصار گرمخان;3010451;5;3001343
3010456;شهر لوجلی;3010456;5;3001348
3010458;شهر تیتکانلو;3010458;5;3001351
3010463;شهر قاضی;3010463;5;3001354
3010464;شهر پیش قلعه;3010464;5;3001355
3010175;شهر دامنه;3010175;5;3001135
3010304;شهر صباشهر;3010304;5;3001216
3010609;شهر اقلید;3010609;5;3001484
3010619;شهر خاوران;3010619;5;3001493
3010745;شهر موچش;3010745;5;3001611
3010847;شهر سی سخت;3010847;5;3001708
3010967;شهر گلوگاه;3010967;5;3001824
3010965;شهر گتاب;3010965;5;3001822
3010460;شهر درق;3010460;5;3001352
3010466;شهر چوئبده;3010466;5;3001356
3010479;شهر صیدون;3010479;5;3001371
3010486;شهر سردشت;3010486;5;3001378
3010492;شهر صفی آباد;3010492;5;3001381
3010494;شهر چغامیش;3010494;5;3001382
3010499;شهر رامشیر;3010499;5;3001387
3010424;شهر قوچان;3010424;5;3001318
3010435;شهر رضویه;3010435;5;3001328
3023051;شهر گلگیر;3023051;5;3001402
3010522;شهر هویزه;3010522;5;3001407
3010512;شهر جنت مکان;3010512;5;3001397
3010562;شهر شهمیرزاد;3010562;5;3001439
3010599;شهر اسپکه;3010599;5;3001479
3010537;شهر سجاس;3010537;5;3001418
3010539;شهر زنجان;3010539;5;3001420
3011143;شهر عالی شهر;3011143;5;3001176
3011148;شهر گلبهار;3011148;5;3001295
3011153;شهر دزاب;3011153;5;3001381
3011154;شهر رضوان;3011154;5;3002759
3011151;شهر سین;3011151;5;3001121
3011152;شهر احمدآباد مستوفی;3011152;5;3002754
3010242;شهر دلگشا;3010242;5;3001173
3010243;شهر مهر;3010243;5;3001173
3010245;شهر صالح آباد;3010245;5;3001175
3010250;شهر دلوار;3010250;5;3001179
3010249;شهر اهرم;3010249;5;3001178
3010267;شهر بندر دیر;3010267;5;3001191
3010508;شهر شاوور;3010508;5;3001394
3010629;شهر مصیری;3010629;5;3001504
3010631;شهر دبیران;3010631;5;3001506
3010648;شهر ششده;3010648;5;3001519
3010649;شهر زاهدشهر;3010649;5;3001520
3010657;شهر افزر;3010657;5;3001525
3010675;شهر علامرودشت;3010675;5;3001540
3010672;شهر لامرد;3010672;5;3001538
3022974;شهر بابا منیر;3022974;5;3001548
3010830;شهر میان راهان;3010830;5;3001690
3010856;شهر باشت;3010856;5;3001716
3010990;شهر آلاشت;3010990;5;3001846
3011031;شهر ساوه;3011031;5;3001879
3011074;شهر گوهران;3011074;5;3001925
3011054;شهر فین;3011054;5;3001901
3010868;شهر خان ببین;3010868;5;3001729
3010885;شهر آستانه اشرفیه;3010885;5;3001749
3010912;شهر دیلمان;3010912;5;3001771
3010659;شهر بالاده;3010659;5;3001527
3010666;شهر لطیفی;3010666;5;3001532
3010722;شهر دستجرد;3010722;5;3001585
3010751;شهر بردسیر;3010751;5;3001617
3010073;شهر آواجیق;3010073;5;3001060
3010072;شهر سیه  چشمه;3010072;5;3001059
3010108;شهر هشتجین;3010108;5;3001093
3023069;شهر قصابه;3023069;5;3002736
3010131;شهر اصفهان;3010131;5;3001115
3010132;شهر بهارستان;3010132;5;3001115
3022918;شهر زیار;3022918;5;3001115
3010157;شهر درچه پیاز;3010157;5;3001127
3010223;شهر فرخی;3010223;5;3001155
3010125;شهر سفید شهر;3010125;5;3001111
3010067;شهر پلدشت;3010067;5;3001053
3010078;شهر ایواوغلی;3010078;5;3001064
3010210;شهر نایین;3010210;5;3001149
3010154;شهر چادگان;3010154;5;3001125
3011127;شهر کوهسار;3011127;5;3001974
3010647;شهر فسا;3010647;5;3001518
3010654;شهر قیر;3010654;5;3001524
3010689;شهر قطرویه;3010689;5;3001556
3010686;شهر نی ریز;3010686;5;3001553
3022864;شهر مادر سلیمان;3022864;5;3001491
3010693;شهر آبیک;3010693;5;3001563
3010691;شهر کوار;3010691;5;3001559
3010606;شهر استهبان;3010606;5;3001482
3022941;شهر سلطان شهر;3022941;5;3001558
3010711;شهر اقبالیه;3010711;5;3001577
3010723;شهر کهک;3010723;5;3001586
3010726;شهر کانی سور;3010726;5;3001590
3010155;شهر رزوه;3010155;5;3001125
3011137;شهر گرمدره;3011137;5;3001981
3010244;شهر مهران;3010244;5;3001174
3010251;شهر جم;3010251;5;3001180
3010022;شهر مهربان;3010022;5;3001017
3010107;شهر خلخال;3010107;5;3001092
3010134;شهر قهجاورستان;3010134;5;3001115
3010380;شهر طرقبه;3010380;5;3001275
3010385;شهر فیروزه;3010385;5;3001279
3010489;شهر مینوشهر;3010489;5;3001380
3010491;شهر دزفول;3010491;5;3001381
3022886;شهر لومار;3022886;5;3002798
3022887;شهر آباد;3022887;5;3001178
3010171;شهر وزوان;3010171;5;3001133
3010201;شهر ورنامخواست;3010201;5;3001145
3010641;شهر خانه زنیان;3010641;5;3001514
3022905;شهر قره بلاغ;3022905;5;3001519
3022863;شهر خانمین;3022863;5;3001545
3010687;شهر آباده طشک;3010687;5;3001554
3023013;شهر مزایجان;3023013;5;3001489
3010728;شهر بیجار;3010728;5;3001592
3010716;شهر سیردان;3010716;5;3001580
3010012;شهر تبریز;3010012;5;3001010
3010082;شهر سردشت;3010082;5;3001067
3010963;شهر امیرکلا;3010963;5;3001821
3011011;شهر سورک;3011011;5;3001866
3010273;شهر سیراف;3010273;5;3001195
3010428;شهر کلات;3010428;5;3001322
3010438;شهر بار;3010438;5;3001331
3010439;شهر نیشابور;3010439;5;3001331
3010398;شهر چناران;3010398;5;3001294
3010366;شهر اسفدن;3010366;5;3001263
3010373;شهر نهبندان;3010373;5;3001268
3022814;شهر دیهوک;3022814;5;3002777
3010395;شهر کدکن;3010395;5;3001289
3010396;شهر جغتای;3010396;5;3001290
3010505;شهر شوش;3010505;5;3001392
3010511;شهر گوریه;3010511;5;3001396
3010509;شهر شرافت;3010509;5;3001395
3010630;شهر حاجی آباد;3010630;5;3001506
3010637;شهر کوهنجان;3010637;5;3001512
3010635;شهر هماشهر;3010635;5;3001510
3010643;شهر لپوئی;3010643;5;3001515
3010653;شهر امام شهر;3010653;5;3001524
3010674;شهر اهل;3010674;5;3001539
3010692;شهر گراش;3010692;5;3001561
3010694;شهر خاکعلی;3010694;5;3001564
3010661;شهر نودان;3010661;5;3001529
3010670;شهر بیرم;3010670;5;3001536
3010671;شهر جویم;3010671;5;3001537
3010620;شهر دوزه;3010620;5;3001494
3010622;شهر صفاشهر;3010622;5;3001496
3010720;شهر سلفچگان;3010720;5;3001583
3010748;شهر چناره;3010748;5;3001614
3010749;شهر بافت;3010749;5;3001615
3010769;شهر خانوک;3010769;5;3001636
3010771;شهر زرند;3010771;5;3001636
3010197;شهر زاینده رود;3010197;5;3001145
3010199;شهر سده لنجان;3010199;5;3001145
3010306;شهر وحیدیه;3010306;5;3001216
3010364;شهر اسلامیه;3010364;5;3001262
3010572;شهر بنجار;3010572;5;3001451
3010531;شهر زرین آباد;3010531;5;3001413
3010541;شهر آب بر;3010541;5;3001423
3010507;شهر الوان;3010507;5;3001394
3010636;شهر سروستان;3010636;5;3001511
3010652;شهر میمند;3010652;5;3001523
3010682;شهر مهر;3010682;5;3001549
3010616;شهر سعادت شهر;3010616;5;3001490
3010662;شهر قائمیه;3010662;5;3001530
3010618;شهر باب انار;3010618;5;3001493
3010621;شهر قطب آباد;3010621;5;3001495
3010717;شهر کوهین;3010717;5;3001581
3010746;شهر کانی دینار;3010746;5;3001612
3010747;شهر مریوان;3010747;5;3001612
3010806;شهر امین شهر;3010806;5;3001664
3010760;شهر راور;3010760;5;3001626
3010762;شهر رفسنجان;3010762;5;3001628
3010765;شهر بهرمان;3010765;5;3001630
3022875;شهر توپ آغاج;3022875;5;3001592
3010731;شهر دهگلان;3010731;5;3001595
3010733;شهر دیواندره;3010733;5;3001597
3010834;شهر هلشی;3010834;5;3001694
3010857;شهر چرام;3010857;5;3001718
3010855;شهر دوگنبدان;3010855;5;3001715
3010949;شهر چالانچولان;3010949;5;3001806
3010844;شهر یاسوج;3010844;5;3001705
3010971;شهر بهنمیر;3010971;5;3001828
3010773;شهر نجف شهر;3010773;5;3001638
3010776;شهر هماشهر;3010776;5;3001639
3022440;دهستان نصر آباد;3022440;4;3001958
3022443;دهستان سخوید;3022443;4;3001959
3001960;بخش گاریزات;3001960;3;3000434
3022444;دهستان کهدوئیه;3022444;4;3001960
3001969;بخش مرکزی شهرستان میبد;3001969;3;3000439
3011120;شهر بفروئیه;3011120;5;3002812
3011121;شهر میبد;3011121;5;3001969
3022466;دهستان بفروئیه;3022466;4;3002812
3022467;دهستان شهداء;3022467;4;3001969
3001944;بخش مرکزی شهرستان نهاوند;3001944;3;3000219
3011094;شهر نهاوند;3011094;5;3001944
3022402;دهستان شعبان;3022402;4;3001944
3022403;دهستان طریق الاسلام;3022403;4;3001944
3022404;دهستان گاماسیاب;3022404;4;3001944
3000000;ایران;3000000;0;
3000013;استان همدان;3000013;1;3000000
3000030;استان یزد;3000030;1;3000000
3000219;شهرستان نهاوند;3000219;2;3000013
3000434;شهرستان تفت;3000434;2;3000030
3000439;شهرستان میبد;3000439;2;3000030
3001945;بخش خزل;3001945;3;3000219
3011095;شهر فیروزان;3011095;5;3001945
3022405;دهستان خزل شرقی;3022405;4;3001945
3022406;دهستان سلگی;3022406;4;3001945
3001946;بخش زرین دشت;3001946;3;3000219
3011096;شهر برزول;3011096;5;3001946
3022407;دهستان فضل;3022407;4;3001946
3022408;دهستان گرین;3022408;4;3001946
3001947;بخش گیان;3001947;3;3000219
3011097;شهر گیان;3011097;5;3001947
3022409;دهستان سراب;3022409;4;3001947
3022410;دهستان گیان;3022410;4;3001947
3002812;بخش بفروئیه;3002812;3;3000439
3002813;بخش ندوشن;3002813;3;3000439
3001958;بخش مرکزی شهرستان تفت;3001958;3;3000434
3011109;شهر تفت;3011109;5;3001958
3022436;دهستان پیشکوه;3022436;4;3001958
3022437;دهستان دهشیر;3022437;4;3001958
3001959;بخش نیر;3001959;3;3000434
3011110;شهر نیر;3011110;5;3001959
3022441;دهستان بنادکوک;3022441;4;3001959
3022442;دهستان زردین;3022442;4;3001959
3022445;دهستان گاریزات;3022445;4;3001960
3022438;دهستان شیرکوه;3022438;4;3001958
3022439;دهستان علی آباد;3022439;4;3001958
3021002;دهستان سادات;3021002;4;3001399
3021256;دهستان رستاق;3021256;4;3001501
3021252;دهستان پاسخن;3021252;4;3001500
3021264;دهستان پشتکوه رستم;3021264;4;3001505
3021270;دهستان ایزدخواست غربی;3021270;4;3001507
3021279;دهستان سروستان;3021279;4;3001511
3021273;دهستان کمهر;3021273;4;3001508
3021278;دهستان همایجان;3021278;4;3001510
3021287;دهستان قره باغ;3021287;4;3001513
3021295;دهستان آویز;3021295;4;3001516
3021302;دهستان ششده;3021302;4;3001519
3021304;دهستان فدشکوئیه;3021304;4;3001520
3021315;دهستان افزر;3021315;4;3001525
3021378;دهستان گله دار;3021378;4;3001550
3021388;دهستان دهچاه;3021388;4;3001555
3021324;دهستان بورکی;3021324;4;3001528
3021319;دهستان شاپور;3021319;4;3001526
3021400;دهستان فتح آباد;3021400;4;3001560
3021347;دهستان اشکنان;3021347;4;3001539
3022940;دهستان تلنگ;3022940;4;3002774
3021210;دهستان رونیز;3021210;4;3001483
3021224;دهستان سرچهان;3021224;4;3001488
3021237;دهستان گل برنجی;3021237;4;3001493
3023090;دهستان الموت بالا;3023090;4;3002763
3022943;دهستان خرقان شرقی;3022943;4;3002805
3021456;دهستان جعفرآباد;3021456;4;3001584
3021454;دهستان راهجرد شرقی;3021454;4;3001583
3023001;دهستان احمدآباد مستوفی;3023001;4;3002754
3020862;دهستان جرگلان;3020862;4;3002810
3020867;دهستان میان دشت;3020867;4;3001344
3020884;دهستان تیتکانلو;3020884;4;3001351
3020890;دهستان آلمه;3020890;4;3001354
3020900;دهستان آسیاب;3020900;4;3001358
3020941;دهستان میداود;3020941;4;3001372
3021020;دهستان عنافچه;3021020;4;3001409
3020959;دهستان احمد فداله;3020959;4;3001384
3020960;دهستان امامزاده سید محمود;3020960;4;3001384
3020907;دهستان للرکتک;3020907;4;3001361
3023081;دهستان سویسه;3023081;4;3002730
3020788;دهستان سرخس;3020788;4;3001314
3020799;دهستان شیرین دره;3020799;4;3001318
3020809;دهستان پساکوه;3020809;4;3001323
3020822;دهستان سرجام;3020822;4;3001327
3020818;دهستان کارده;3020818;4;3001326
3021013;دهستان هندیجان غربی;3021013;4;3001405
3020998;دهستان کیارس;3020998;4;3001397
3021031;دهستان گوزل دره;3021031;4;3002814
3021103;دهستان بزمان;3021103;4;3001441
3021118;دهستان ایرندگان;3021118;4;3001447
3021121;دهستان تفتان جنوبی;3021121;4;3001448
3021179;دهستان زرآباد شرقی;3021179;4;3001472
3020535;دهستان چهاردانگه;3020535;4;3001200
3021194;دهستان گتیج;3021194;4;3002831
3021188;دهستان مهبان;3021188;4;3001475
3022826;دهستان قائم آباد;3022826;4;3002772
3021126;دهستان هودیان;3021126;4;3001449
3021142;دهستان چشمه زیارت;3021142;4;3001456
3021044;دهستان آقبلاغ;3021044;4;3001418
3021036;دهستان حومه;3021036;4;3001415
3021057;دهستان غنی بیگلو;3021057;4;3001421
3021058;دهستان قره پشتلو بالا;3021058;4;3001422
3021050;دهستان تهم;3021050;4;3001420
3022861;دهستان قلتوق;3022861;4;3001420
3020143;دهستان باراندوزچای جنوبی;3020143;4;3001044
3020146;دهستان بکشلوچای;3020146;4;3001044
3020148;دهستان دول;3020148;4;3001044
3020155;دهستان نازلوشمالی;3020155;4;3001046
3020170;دهستان آختاچی شرقی;3020170;4;3001052
3020168;دهستان ایل گورک;3020168;4;3001051
3020169;دهستان بهی فیض اله بیگی;3020169;4;3001051
3020432;دهستان بهارستان;3020432;4;3001149
3020437;دهستان صادقیه;3020437;4;3001151
3020442;دهستان طرق رود;3020442;4;3001153
3020419;دهستان کناررودخانه;3020419;4;3001144
3022476;دهستان چندار;3022476;4;3001974
3022485;دهستان آدران;3022485;4;3001979
3022845;دهستان رودبار;3022845;4;3002798
3020498;دهستان تشان;3020498;4;3001181
3020503;دهستان ارم;3020503;4;3001183
3020504;دهستان دهرود;3020504;4;3001183
3020505;دهستان بوشکان;3020505;4;3001184
3020507;دهستان زیرراه;3020507;4;3001185
3020526;دهستان لیراوی میانی;3020526;4;3001194
3020458;دهستان بولی;3020458;4;3001160
3020329;دهستان کچو;3020329;4;3001113
3020246;دهستان آجرلوی شرقی;3020246;4;3001080
3020247;دهستان آجرلوی غربی;3020247;4;3001080
3020250;دهستان مرحمت آبادمیانی;3020250;4;3001081
3020252;دهستان سلدوز;3020252;4;3001082
3020161;دهستان صومای شمالی;3020161;4;3001048
3021177;دهستان جهلیان;3021177;4;3001471
3021140;دهستان آشار;3021140;4;3001455
3021193;دهستان فنوج;3021193;4;3001477
3021187;دهستان مخت;3021187;4;3001475
3021107;دهستان کمبل سلیمان;3021107;4;3001443
3021108;دهستان پلان;3021108;4;3001444
3022860;دهستان کوه خواجه;3022860;4;3002802
3021150;دهستان خواجه احمد;3021150;4;3001460
3021040;دهستان شیوانات;3021040;4;3001416
3021037;دهستان خرارود;3021037;4;3001415
3021055;دهستان چایپاره پائین;3021055;4;3001421
3021063;دهستان چورزق;3021063;4;3001424
3022934;دهستان سلطان آباد;3022934;4;3002761
3020987;دهستان سرخه;3020987;4;3001393
3020995;دهستان شعیبیه شرقی;3020995;4;3001396
3022056;دهستان قلعه مظفری;3022056;4;3001807
3022064;دهستان بلوران;3022064;4;3001810
3022069;دهستان طرهان غربی;3022069;4;3001812
3022061;دهستان کوهدشت جنوبی;3022061;4;3001809
3022063;دهستان گل گل;3022063;4;3001809
3022084;دهستان لاریجان سفلی;3022084;4;3001819
3022373;دهستان سرد رود سفلی;3022373;4;3001935
3022375;دهستان درجزین سفلی;3022375;4;3001936
3022422;دهستان خرم دشت;3022422;4;3001951
3022380;دهستان سرداران;3022380;4;3001937
3022381;دهستان کوهین;3022381;4;3001937
3022391;دهستان المهدی;3022391;4;3001941
3022390;دهستان موزاران;3022390;4;3001940
3022418;دهستان چاه دشت;3022418;4;3001949
3022415;دهستان الوندکوه شرقی;3022415;4;3001948
3020605;دهستان حومه;3020605;4;3001234
3022427;دهستان مهرآباد;3022427;4;3001953
3022989;دهستان بنستان;3022989;4;3001972
3022286;دهستان سیاهو;3022286;4;3001898
3022299;دهستان کنگان;3022299;4;3001904
3022310;دهستان کهورستان;3022310;4;3001909
3022315;دهستان فاریاب;3022315;4;3001911
3022326;دهستان شاهمردی;3022326;4;3001916
3022339;دهستان چراغ آباد;3022339;4;3001921
3021837;دهستان لیوان;3021837;4;3001725
3021897;دهستان سمام;3021897;4;3001752
3021908;دهستان چاپارخانه;3021908;4;3001756
3021923;دهستان ییلاقی ارده;3021923;4;3001761
3021938;دهستان اشکور سفلی;3021938;4;3001768
3021953;دهستان ضیابر;3021953;4;3001774
3021971;دهستان گشت;3021971;4;3001781
3021989;دهستان مریدان;3021989;4;3001787
3021884;دهستان نفتلیجه;3021884;4;3001746
3021863;دهستان آق آباد;3021863;4;3001737
3021864;دهستان باغلی ماراما;3021864;4;3001737
3021888;دهستان لوندویل;3021888;4;3001748
3021887;دهستان چلوند;3021887;4;3001748
3020628;دهستان مشایخ;3020628;4;3001245
3020631;دهستان ریگ;3020631;4;3001246
3020082;دهستان هرزندات شرقی;3020082;4;3001025
3020123;دهستان بروانان غربی;3020123;4;3001037
3020125;دهستان تیرچائی;3020125;4;3001038
3020113;دهستان قافلانکوه غربی;3020113;4;3001035
3020089;دهستان بدوستان غربی;3020089;4;3001028
3020087;دهستان بدوستان شرقی;3020087;4;3001027
3020158;دهستان مرگور;3020158;4;3001047
3020002;دهستان قاضی جهان;3020002;4;3001001
3020038;دهستان لاهیجان;3020038;4;3001011
3020034;دهستان اسپران;3020034;4;3001010
3020052;دهستان حومه;3020052;4;3001016
3020056;دهستان آلان برآغوش;3020056;4;3001017
3020061;دهستان گونی مرکزی;3020061;4;3001018
3020075;دهستان سراجوی شرقی;3020075;4;3001024
3020198;دهستان رهال;3020198;4;3001063
3020199;دهستان فیرورق;3020199;4;3001063
3020200;دهستان قره سو;3020200;4;3001063
3020188;دهستان ببه جیک;3020188;4;3001059
3020193;دهستان بسطام;3020193;4;3001061
3020259;دهستان کلخوران;3020259;4;3001084
3020286;دهستان سنجبدجنوبی;3020286;4;3001096
3023033;دهستان شعبان;3023033;4;3002736
3020311;دهستان عنبران;3020311;4;3001105
3020345;دهستان جرقویه سفلی;3020345;4;3001118
3022565;دهستان قلعه شاهین;3022565;4;3002833
3022080;دهستان هراز پی جنوبی;3022080;4;3001817
3022949;دهستان دشت سر غربی;3022949;4;3002747
3022097;دهستان شهید آباد;3022097;4;3001825
3022087;دهستان اسبوکلا;3022087;4;3001821
3022110;دهستان عشرستاق;3022110;4;3001831
3022148;دهستان ولوپی;3022148;4;3001846
3022195;دهستان گهرباران جنوبی;3022195;4;3001865
3022171;دهستان پی رجه;3022171;4;3001856
3022181;دهستان شیخ فضل اله نوری;3022181;4;3001859
3022183;دهستان میانرود;3022183;4;3001860
3022126;دهستان بیرون بشم;3022126;4;3001839
3022127;دهستان کوهستان;3022127;4;3001839
3022122;دهستان کلارستاق شرقی;3022122;4;3001837
3022232;دهستان هستیجان;3022232;4;3001876
3022246;دهستان آستانه;3022246;4;3001881
3023019;دهستان کوخرد;3023019;4;3002835
3022268;دهستان ده تل;3022268;4;3001892
3022270;دهستان گوده;3022270;4;3001892
3022348;دهستان گوهران;3022348;4;3001925
3022281;دهستان کیش;3022281;4;3001897
3022913;دهستان کیاکلا;3022913;4;3002766
3022212;دهستان مشک آباد;3022212;4;3001870
3022220;دهستان صالحان;3022220;4;3001872
3022111;دهستان گلیجان;3022111;4;3001832
3022120;دهستان چپکرود;3022120;4;3001836
3022839;دهستان فرح آباد جنوبی;3022839;4;3002767
3022055;دهستان دوآب;3022055;4;3001807
3022068;دهستان طرهان;3022068;4;3001812
3022016;دهستان جایدر;3022016;4;3001797
3022022;دهستان میانکوه شرقی;3022022;4;3001798
3023065;دهستان دابوی میانی;3023065;4;3001818
3022364;دهستان خرم رود;3022364;4;3001932
3022462;دهستان بهادران;3022462;4;3001968
3022465;دهستان میانکوه;3022465;4;3001968
3020615;دهستان میزدج سفلی;3020615;4;3001239
3022302;دهستان سورک;3022302;4;3001905
3021934;دهستان چینی جان;3021934;4;3001766
3021948;دهستان دیلمان;3021948;4;3001771
3021949;دهستان جیرده;3021949;4;3001772
3021969;دهستان لیسار;3021969;4;3001780
3021975;دهستان سردار جنگل;3021975;4;3001782
3021987;دهستان لات لیل;3021987;4;3001786
3021874;دهستان قلعه قافه;3021874;4;3001741
3021877;دهستان قراولان;3021877;4;3001743
3021894;دهستان کیاشهر;3021894;4;3001750
3021889;دهستان چهارده;3021889;4;3001749
3020636;دهستان فلارد;3020636;4;3001248
3022880;دهستان سامان;3022880;4;3002795
3022882;دهستان هوره;3022882;4;3002744
3021828;دهستان خرمارودجنوبی;3021828;4;3001721
3020110;دهستان لیلان شمالی;3020110;4;3001034
3020748;دهستان کویر;3020748;4;3001297
3020751;دهستان زوزن;3020751;4;3001299
3020753;دهستان بالاخواف;3020753;4;3001300
3020851;دهستان یام;3020851;4;3001338
3020762;دهستان درونگر;3020762;4;3001305
3020779;دهستان خواشد;3020779;4;3001312
3020698;دهستان شهرآباد;3020698;4;3001274
3020694;دهستان کوهپایه;3020694;4;3001272
3020718;دهستان باغ کشمیر;3020718;4;3001284
3020711;دهستان جامرود;3020711;4;3001281
3023043;دهستان بهرام آباد;3023043;4;3001199
3020551;دهستان مهرآباد;3020551;4;3001207
3020552;دهستان امامزاده ابوطالب;3020552;4;3001208
3020854;دهستان روئین;3020854;4;3001339
3020873;دهستان زوارم;3020873;4;3001347
3020874;دهستان زیارت;3020874;4;3001347
3020885;دهستان حصار;3020885;4;3001351
3020887;دهستان گلستان;3020887;4;3001352
3020898;دهستان نصار;3020898;4;3001357
3020894;دهستان بهمنشیر جنوبی;3020894;4;3001356
3020924;دهستان پیان;3020924;4;3001367
3021022;دهستان زرگان;3021022;4;3001410
3023003;دهستان آب باران;3023003;4;3002788
3020803;دهستان پائین ولایت;3020803;4;3001320
3020810;دهستان زاوین;3020810;4;3001323
3020825;دهستان میامی;3020825;4;3001328
3020837;دهستان زبرخان;3020837;4;3001332
3021015;دهستان سورین;3021015;4;3001406
